session_id,title,chairs,presenters,speakers,moderators,panelists
619ED0CC-EE22-486C-9995-7B296B3A5551,D.06.01 - POSTER -Orbital Intelligence for Earth Observation applications: The edge of AI In Space,N/A,"Jakob Gawlikowski 1, Jakub Nalepa 2, Tom Hendrix 1, Armando La Rocca 1, Matt Cross 1, Francesca Razzano 1, 2, Stefania Amici 3, Xenia Ivashkovych 1, Lucy Donnell 1",,,
FB88AF0D-63FF-4EDF-99B5-3DA11787830A,D.06.01 Orbital Intelligence for Earth Observation applications: The edge of AI In Space,Dr Gabriele Meoni (European Space Agency),"2, Sanna Sandberg 1, Dr Douglas McLelland, 3, 2, Dr. Giorgia Guerrisi 1",,,
42D7A8B4-240F-445B-9F87-2A29345A226C,D.06.02 -POSTER- HPC and Quantum Computing,N/A,Jean Iaquinta 1,,,
484A7C0C-4FB1-470A-A20C-2F5962671F18,D.06.02 HPC and Quantum Computing,N/A,,,,
68C9B2A4-5FB2-4D4B-AEAF-C1F8D82B67BB,E.01.02 - POSTER -Earth Observation in Practise: Linking Public and Commercial Data for Earth Action,N/A,"Guenter Doerffel 1, Vassiliki Charalampopoulou 1, Serena Moretto 1, Ron Hagensieker 1, Georgina Doyle 1, Mrs. Julie Claveau, Alberto Meroni 1, Mr. Marco Corsi 1, Alyssa Frayling 1, Federica Moscato 1, Ms Yuwei Cai 1, Hope Irvine 1",,,
CB045A06-FE7B-4812-9794-3ABB079FD76D,E.01.02 Earth Observation in Practise: Linking Public and Commercial Data for Earth Action - PART 2,Dominik Rains (Airbus Defence & Space Ltd.),"Anita Bayer 1, Daniela Rabe 1, Kevin Tansey 1, Chetan Pradhan 1, Samuel Pike 1",,,
7E777DFE-3913-402D-A3EB-E9D772B92D79,E.01.02 Earth Observation in Practise: Linking Public and Commercial Data for Earth Action- PART 1,Euan Mitchell (Space Intelligence),"Dominik Rains 1, Donato Amitrano, Elizabeth C. Atwood 1, Euan Mitchell, Alison Beamish 1, Erminia De Grandis 1",,,
62C11988-C54B-49CA-AF43-9BAA33CAC656,E.01.03 Green Transition Information Factories (GTIF) – EO driven solutions to address sustainability challenges,N/A,,,,
1ED27121-D977-4DB5-AAE3-4CB34DC96597,F.01.08 Climate Call Card Game - Session 1,N/A,,Karl Sterner Isaksson - Climate Call,,
654077AA-D20C-4AE0-85CE-864722DD2008,"F.01.11 What’s Next for Teaching Earth Observation? Trends, Tools, and Strategies",N/A,,,,
3D453D61-9C99-4AD5-A43F-C4338816E50C,"F.01.14 DEMO - Free visualization, analysis and sharing of Sentinel satellite imagery in Copernicus Browser",N/A,,"András Zlinszky - Community Evangelist, Sinergise Solutions GmbH",,
EE6A3FCE-6A04-497F-B3A3-61B3457A9E1F,F.02.02 - POSTER - C- and L-band SAR synergies - ESA-JAXA cooperation and beyond,N/A,"Takeo Tadono 1, Maurizio Santoro 1, Kazuki Yanagiya 1, Francesco Mattia 1, Gregory Oakes 1, Yutaro Shigemitsu 1, Truls Karlsen 1, Johannes Balling 1, Shin-ichi Sobue 1",,,
EB4B0EC8-751E-4773-A6EC-2BC0CED9EF24,F.02.02 C- and L-band SAR synergies - ESA-JAXA cooperation and beyond,"Shin-ichi Sobue (Jaxa), Dr. Julia Kubanek (European Space Agency (ESA))","Shin-ichi Sobue 1, Keisho Ito 1, Juval Cohen 1, Malin Johansson 1, Jorge Jorge Ruiz 1",,,
50C660D5-D53B-43C4-B57F-FA85EBC011FD,F.02.05 - POSTER -Capacity Building and Technology Transfer in Earth Observation,N/A,"2, Michael Thiel 1, Mihai Ivanovici 1, Etienne Ducasse 1, Silvia Liberata Ullo 1, 4, Dr Marios Tzouvaras 1, Qiongjie Xu, Carla Mae Arellano 1, Muhammad Badar Munir 1",,,
C1D5BE85-C8A5-4756-B48F-A779C388CFA7,F.02.05 Capacity Building and Technology Transfer in Earth Observation,Daniele Cerra (DLR),"Caterina Peris 1, Pedro Goncalves 1, Nicki McGoh 1, Dr. Deodato Tapete 1, Anne-Laure Beck 1, Premysl Stych 1",,,
030A114A-0513-4954-A01D-4ABA9B5B5870,F.02.08 Advancing Research and Development Through European-African Collaboration: EO AFRICA - PART 1,N/A,,,"Nelly-Helen N. Ebruka - The University of Manchester, Zoltan Szantoi - ESA",
BD9F483D-BF30-4238-B32F-AC12E10CDAA3,F.02.08 Advancing Research and Development Through European-African Collaboration: EO AFRICA - PART 2,N/A,,,"Nelly-Helen N. Ebruka - The University of Manchester, Zoltan Szantoi - ESA",
26A7D865-1783-4338-AA3C-166B83B524ED,A.01.03 - POSTER - Fourier Transform Spectroscopy for Atmospheric Measurements,N/A,"Dr. Piera Raspollini 1, Jörn Ungermann 1, Gerald Wetzel 1, Wolfgang Woiwode 1, Cecilia Taverna 1, Jonathan Flunger 1, Mr. Tom Piekarski 1",,,
24966922-7BF1-437A-9995-97FF75110FC6,A.01.03 Fourier Transform Spectroscopy for Atmospheric Measurements,"Laura Warwick (Esa Estec), Tom Piekarski (ESA)","Antoine Honet 1, Ilaria Mazzotti 1, Felix Friedl-Vallon 1, Dr Jonathan Murray 1, Natalia Bliankinshtein 1",,,
37BD8EA4-62F5-47AB-8C0F-413CD4D1958C,A.01.05 - POSTER - Ozone and its precursors through the Atmosphere: Advances in understanding and methods,N/A,"Ka Lok Chan 1, Kai-Uwe Eichmann 1, Guido Masiello 1, Jos deLaat 1, Janis Pukite 1, Carlo Arosio 1, Melanie Coldewey-Egbers 1, Jean-Christopher Lambert 1, Maya GEORGE 1, 2, Nicola Zoppetti 1",,,
F9B75141-41B7-4C8C-86D9-01A687E4B4BE,A.01.05 Ozone and its precursors through the Atmosphere: Advances in understanding and methods,"Carlo Arosio (University of Bremen), Dr Edward Malina (Esa/esrin)","Mark Weber 1, Chris McLinden 1, Swathi Maratt Satheesan 1, Dr Liliana Guidetti 1, Dr. Luca Egli 1, Sandip Dhomse 1",,,
6B51F620-192F-4BAB-96E3-D1EFBE376BEA,A.01.08 - POSTER - Planetary Boundary Layer from Space,N/A,"Maria Toporov 1, Stig Syndergaard 1, Daniel Zhou 1, Zacharie Titus 1",,,
0A5E32B1-33FB-4AC1-98EF-E7BB0BE296EB,A.01.08 Planetary Boundary Layer from Space,"Dr Thomas August (ESA), Axel Von Engeln (EUMETSAT)","Sabrina Schnitt 1, Domenico Cimini 1, Wojciech Grabowski 1, 2, Axel Von Engeln 1",,,
FE5D03D4-30D2-4194-8B8B-3ED29F1BE021,A.01.10 Copernicus Sentinel-5P 7.5 Years in Orbit: Mission Status,N/A,,,,
5FB8049A-E383-4BD5-8424-F89ADFC86511,A.01.12 EE9 FORUM - WHAFFFERS campaign networking event,N/A,,,,
4E688777-9B38-4F9E-A673-4D5CF1232080,A.01.16 DEMO - How to add your own forward model in the GRASP version 2.0.0 retrieval framework,N/A,,"Masahiro Momoi, Marcos Herreras-Giralda",,
472D3E0A-EBF2-4748-BAEA-CC2FDCF34239,A.02.02 - POSTER - Terrestrial and Freshwater Biodiversity,N/A,"Mr. Marek Ruciński 1, Petr Lukeš 1, Pauliina Salmi 1, Lilly Schell 1, 2, Emma Underwood 1, Lorena Benitez 1, Heather Cox 1, Mariano Bresciani 1, Helga Kuechly 2, Mr Eliot Lesnard-Evangelista 1, Uvini Senanayake 1, Christiana Ade 1, 2, 2, Binita Khanal 1, Monica Pinardi 1, Johanna Kauffert 1, Konstantin Müller 1, José Manuel Álvarez-Martínez 1, Petteri Vihervaara 1, Eva Romero-Chaves 1, Maximilien Houël 1, Ramona Cennamo 1, Bastian Robran 1, Oleksandr Borysenko 1, Manuel Reese 1, Basil Tufail 1, Angela Harris 1, Mahmoud Ahmed 1, Petra Philipson 1, Théau Degroote 1, Dominique Weber 1, Katarina Barnjak 1, Marco Wolsza 1, Javier Pacheco-Labrador 1, Nikolina Mileva 1, Fariba Mohammadimanesh 1, Matúš Seči 1, Johannes Dollinger 1, Hamid Afzali 1, Elisa Van Cleemput 1, Diego López-Nieta 1, Dr Ana Andries, Emilia Arens 1, dr. Sarah Carter 1, Marco Girardello, Francesco Saverio Santaga 1, Stefan Schlaffer 1, Daria Svidzinska 1, Dr. Cristina Domingo-Marimon 1, 2, Frederike Kroth 1",,,
89462D71-8D0F-44C2-AFDA-8617D1AD0442,A.02.02 Terrestrial and Freshwater Biodiversity - PART 1,Maria J. Santos (University Of Zurich),"2, 2, Gonzalo Oton Azofra 1, Patrick Kacic 1, Atticus Stovall 1, Daniel Ortiz-Gonzalo 1",,,
8E0F6572-F9F3-40F7-B09E-4E6572AAD21F,A.02.02 Terrestrial and Freshwater Biodiversity - PART 2,N/A,"Xiang Liu, Dr. Florian Betz 1, 2, Tiziana Koch 1, 2, Nikolaos Tsakiridis 1",,,
EDF65A25-48B6-4C78-8165-F8987DA1C26F,A.02.02 Terrestrial and Freshwater Biodiversity - PART 3,"Roshanak Darvishzadeh (University Of Twente, Faculty ITC)","Julien Radoux 1, Tobias Landmann 1, Rebecca Wilks 1, Ivan Tekić, 2, Quentin Groom 1",,,
E261C5F7-C91F-46B8-B3E2-6BFAFF18A5C6,A.02.03 EO for Agriculture Under Pressure - PART 3,"Miao Zhang (Aerospace Information Research Institute, Chinese Academy Of Sciences), Marie Weiss (INRAE, UMR1114 EMMAH)","Rhianna McAneny 1, Jean Bouchat 1, Jan Hemmerling 1, Dr. Catherine Champagne 1, Prof. Bingfang Wu 1, Felix Reuß 1",,,
FC8A0B85-4885-452B-8CF3-720835DCFAB6,A.02.03 EO for Agriculture Under Pressure - PART 4,"Bettina Baruth (European Commission Jrc), Sven Gilliams (GEOGLAM)","Mariana Belgiu 1, Altaaf Mechiche Alami 1, Gaetano Pace, Omid Ghorbanzadeh 1, Giacomo Lazzeri 1, Pierre Houdmont 1",,,
B1DAE729-4AC3-4726-BA9F-7DFE6330344C,A.02.03 EO for Agriculture Under Pressure - PART 5,"Thuy Le Toan (Cesbio/globeo), Mirco Boschetti (CNR-IREA)","Profesor Katarzyna Dabrowska - Zielinska, Diego De Abelleyra 1, 2, Francesco Nutini 1, 2, Sophie Bontemps 1",,,
936E352B-093E-4CF1-9AB9-FB92AF8384C8,A.02.03 EO for Agriculture Under Pressure - PART 6,"Dr. Espen Volden (ESA), Jadu Dash (University of Southampton)","Ben Mudge 1, Dr. Victor Rodriguez-Galiano 1, Dr. Edurne Estévez, Jordi Cerdà-Bautista 1, Peiyu Lai 1, Francisco Canero 1",,,
E00EE05D-8DE4-4E0F-AC0E-8EB379DE1EA8,A.02.05 - POSTER - Peatland,N/A,"2, Harsha Vardhan Kaparthi 1, 2, 2, Erin Glen 1, Benjamin Wielgosz 1, Dr Morgan Simpson 1, Michel Bechtold 1, Rachel Walker 1, 2, Mr Gerardo Lopez Saldana 1, 2, Dr. Wahaj Habib 1, Luisa Orci Fernandez 1, Sebastian van der Linden 1, Christian Bignami 1, Ariane Tepaß 1, Susanna Karlqvist 1, Oliver Rehberger 1, Dita Lumban Gaol 1, Georgina Page 1, Luc Pienkoß 1",,,
45F1C426-13E5-4F06-B1AF-E8434E5F48CE,A.02.05 Peatland,Jukka Miettinen (VTT Technical Research Centre of Finland),"Harika Ankathi 1, Dr. Koreen Millard 1, Antje Uhde 1, Amin Khairoun 1, Iuliia Burdun 1, Christina Hellmann 1",,,
7175685A-A8C8-48AE-9DAE-72F6E5B22385,A.03.04 - POSTER - Model-data interfaces and the carbon cycle,N/A,"Thomas Kaminski 1, Daniel E. Pabon-Moreno 1, Ben Cutting 1, Gonzalo Oton Azofra 1, Jean-Christophe Calvet 1, Xu Shan 1, Sujan Koirala 1, Paco Frantzen 1, Finn James 1, Zayd Mahmoud Hamdi 1, Booker Ogutu 1, Samuel Favrichon 1",,,
85CFF0EA-EEF7-490F-AB1A-8309C92D4FCE,A.03.04 Model-data interfaces and the carbon cycle,"Philippe Ciais (Lsce), Mathew Williams (University of Edinburgh)","Mathew Williams 1, Mike O'Sullivan 1, Anne-Wil van den Berg 1, Sebastien Garrigues 1, Matthias Forkel 1, Anna Rufas 1",,,
E9B32D18-0426-49FD-BF30-A1A7F1B9D55F,"A.03.06 - POSTER - Exploring ground-based, airborne and satellite observations and concepts for the carbon cycle",N/A,"Cyril Crevoisier 1, Yanli You 1, Professor Petya Campbell 1, Alvin Opler 1, Carolien Toté 1, Egor Prikaziuk 1, 2, Gernot Ruecker 1, Luke Richardson-Foulger 1, 2, Emma De Clerck 1, Xi Zhu, Heinrich Bovensmann 1, Ruxandra-Maria Zotta 1, Thomas Kaminski, Michael Voßbeck, Qian Song 1, Anna Neyer 1",,,
E366ADF0-7695-44AE-8F31-367F18FCF1F4,"A.03.06 Exploring ground-based, airborne and satellite observations and concepts for the carbon cycle","Dirk Schuettemeyer (ESA), Marko Scholze (Lund University)","Liv Toonen 1, Fix Andreas 1, Getachew Mehabie Mulualem 1, Agnès Pellissier-Tanon 1, Neil Humpage 1, Davide Dionisi 1",,,
7F9CD532-E2D1-4174-863F-B873504D851E,A.03.07 The ESA-NASA Carbon Budget Reconciliation Challenge,N/A,,,,
20B7C86E-D7E9-4DF5-BB95-CA204B74F2AE,A.05.01 - POSTER - Using earth observation to assess climate change in cities,N/A,"Paolo Caporossi 1, Joana Vines 1, M.Sc. DAMIAN HRUBAN 1, Fahad Shah 1, 2, Dr. Ana Oliveira 1",,,
557465F2-8ABC-4D11-BCD6-85642B9DE3CD,A.05.01 Using earth observation to assess climate change in cities,"Stefanie Lumnitz (European Space Agency), Claire Macintosh (ESA)","Dr. Ana Oliveira 1, Lorenzo Amici, Lorenzo Innocenti, Dr. Thy Pham Thi Mai 3, 2, Panagiotis Sismanidis 1",,,
0E84AC4B-A5B6-4893-9064-C30C5E6F3E98,A.05.05 - POSTER - Tipping points and abrupt change in the Earth system,N/A,"Brian Barnes 1, 2, 2",,,
48E4C984-9C36-4307-BAFF-BD412D920390,A.05.05 Tipping points and abrupt change in the Earth system,"Dr Sophie Hebden (Future Earth/esa), Helen Millman (University Of Exeter)","2, Christine Gommenginger 1, Rafael Catany 1, Rusty Feagin 1, Sarah Worden 1, 2",,,
8234B45F-C932-41BF-A376-ED8930050463,A.05.07 - POSTER -Sea level change from global to coastal scales and causes,N/A,"2, 2, Fabio Mangini 1, Anna Mangilli 1, Lancelot Leclercq 1, Marie Bouih 1, Loren Carrere 1, Hyeonsoo Cha 1, 2, Carsten Ludwigsen 1, Jean-François Legeais 1",,,
8D4AF809-7C17-47A1-8974-6AFCFC8A5E3A,A.05.07 Sea level change from global to coastal scales and causes,"Dr Anny Cazenave (Legos-cnes), William Llovel (Lops/cnrs)","Robert Steven Nerem 1, Thorben Döhne 1, Dr Inès Otosaka 1, Remko Scharroo 1, Tong Lee 1, William Llovel 1",,,
A71275BB-5348-4A76-9095-BA56CE24E398,"A.06.01 - POSTER - Geospace dynamics: modelling, coupling and Space Weather",N/A,"David Knudsen 1, Dr. Dario Sabbagh 1, 2, Roberta Forte 1, M Mainul Hoque 1, Kristina Kislyakova 1, Dr. Loredana Perrone 1, Olimpia Masci 1, Sandro Krauss 1, 2, Dr. Dario Sabbagh 1, 2, 2, Jaroslav Urbar 1",,,
12974211-AA87-43DE-9950-EA7865A6C67B,"A.06.01 Geospace dynamics: modelling, coupling and Space Weather - PART 1","Raffaele Crapolicchio (Serco), Dr Elisabetta Iorfida (ESA)","Federica Guarnaccia 1, Verónica González-Gambau 1, Dario Sabbagh 1, Heikki Vanhamäki 1, Natalia Hladczuk 1, Carsten Schmidt 1",,,
3BD77C3B-D69E-4DC2-A326-7EDBEEEB0B42,"A.06.01 Geospace dynamics: modelling, coupling and Space Weather - PART 2","Dr. Günther March (Starion for ESA), Eelco Doornbos (KNMI, Royal Netherlands Meteorological Institute)","Alan Wood 1, David Knudsen 1, Magnus Ivarsen 1, Sophie Maguire 1, David Knudsen 1, Jingtao Min 1",,,
F6E8DA50-35F0-4077-B9B2-460EFED9CD28,A.06.02 - POSTER - Enhancing Space Weather Understanding: Insights from LEO Satellite-Based Operational and Pre-Operational Products,N/A,"2, Roberta Forte 1, 2, Giulia Abbati 1",,,
7D3AC9C7-29E4-4940-BDED-858AB24CD7EB,A.06.02 Enhancing Space Weather Understanding: Insights from LEO Satellite-Based Operational and Pre-Operational Products,"Enkelejda Qamili (Serco for ESA), Dr. Guram Kervalishvili (GFZ Helmholtz Centre for Geosciences)","Pierdavide Coïsson 1, Dr Anja Strømme 1, Dmytro Vasylyev 1, Myrto Tzamali 1, Melanie Heil 1, Eelco Doornbos 1",,,
18821700-14EC-4981-AB65-E39B50FD2B13,A.07.07 - POSTER - Advancements in Observation of Physical Snow Parameters,N/A,"Jorge Jorge Ruiz 1, Matthias Aichinger-Rosenberger 1, Kari Luojus 1, Dr Federico Di Paolo 1, Xubin Zeng 1, Niilo Siljamo 1, Matteo Dall'Amico 1",,,
DFB755AB-8664-49B1-B65C-0CDE30C32017,A.07.07 Advancements in Observation of Physical Snow Parameters,"Claudia Notarnicola (), Thomas Nagler (ENVEO)","Jorge Jorge Ruiz 1, Richard Kelly 1, Dr. Edward Kim 2, Stephen Howell, Esther Mas Sanz 1, Désirée Treichler 1",,,
0F6FF952-05B7-4E04-A8BD-AD5FD0867620,"A.07.08 - POSTER - Global and regional water cycle in the integrated human-Earth system, estimation of hydrological variables and hyper-resolution modelling",N/A,"Devi Purnamasari 1, José-Miguel Barrios 1, Laura Soueidan 1, Vianney Sivelle 1, PHD Veronique Miegebielle 1, Doctor Odile Rambeau 1, Carolin Keller 1, Dr. Peter Van Oevelen 1, 2, Jiri Rous 1, 2, Dr. Karim Douch 1, 4, Marie Weiss 1, Bruno Picard 1, Aurélien Colin 1, 2, Dr. Karim Douch 1, 2, 2, Emma Tronquo 1, Vicente Burchard-Levine 1, Louise Busschaert 1, İlke Deniz 1, PhD Paolo Filippucci 1, Pallav Kumar Shrestha 1, 2, Dr Jerome Benveniste 2, Dr Elizabeth Good 1",,,
B07201AD-5DCD-45E2-88B7-246D2CAFC035,"A.07.08 Global and regional water cycle in the integrated human-Earth system, estimation of hydrological variables and hyper-resolution modelling - PART 1","Xubin Zeng (University Of Arizona), Dr. Espen Volden (ESA)","Pedro Torralbo 1, 2, Peter Salamon 1, Dr Bastian Siegmann 1, 2",,,
737098C8-530A-4380-A895-4C333994FBC0,"A.07.08 Global and regional water cycle in the integrated human-Earth system, estimation of hydrological variables and hyper-resolution modelling - PART 2",Dr. Angelica Tarpanelli (CNR-IRPI),"Juergen Fischer 1, Linda Moser 1, Inés Ruiz, Diego Miralles 1, Wouter A. Dorigo 2, Marc Schroeder 1",,,
2C2D1670-9AE8-4A3D-BCA2-7D7A92B2F839,A.08.01 - POSTER- Advances in Swath Altimetry,N/A,"Perrine Abjean 1, Valentin Fouqueau 1, Linda Christoffersen 1, Jaya Sree Mugunthan 1, Fabrice Ardhuin 1, Felix Müller 1, Mohammed Dabboor 1, 2, Cécile Anadon 1, 2, 2, Dr Roger Fjørtoft 1, Robert Steven Nerem 1, Bertrand Chapron 2, Cécile Anadon 1, Thomas Ledauphin 1, Noemie Lalau 1, Francesco Nencioli 1, Michael Hart-Davis 1, Bruno Picard 1, Estel Cardellach 1, Sabrine Amzil 1, Aurélien Deniau 1, Sabrine Amzil 1, Lucie Caubet 1, Matthias Raynal 1, Diego Vega Gimenez 1, Rémy Charayron 1, Simon Jakob Köhn 1, Sarah Asdar 1",,,
0C12CD24-EC42-4A29-8CB2-007097BA2117,A.08.01 Advances in Swath Altimetry - PART 1,"François Boy (CNES), Dr. Alejandro Egido (European Space Agency)","François Boy, Dr. Alejandro Egido 1, Alexandre HOUPERT 1, Pierre THIBAUT 1, Emeline Cadier 1, Laura Gómez Navarro 1",,,
12D5ED2C-1B1F-4BD6-9AB2-232515AE2EBA,A.08.01 Advances in Swath Altimetry - PART 2,"François Boy (CNES), Mr Petronilo Martin-Iglesias (European Space Agency)","Hind Oubanas 1, Dr Roger Fjørtoft 1, Nicolas Taburet 1, Sahra Kacimi 1, Anaelle Treboutte 1, Eva Le Merle 1",,,
7F51E189-0283-4274-A4AB-2503D88A7134,A.08.01 Advances in Swath Altimetry - PART 3,"Mr Petronilo Martin-Iglesias (European Space Agency), Dr. Alejandro Egido (European Space Agency)","Louise Yu 1, Samuel Osina 1, Pierre Dubois 1, José da Silva 1, Ergane Fouchet 1, Bjarke Nilsson 1, Justin Stopa 1",,,
82389A4B-5AB4-44C0-B4C9-4A2349BBCD4E,A.08.03 - POSTER - Ocean Salinity,N/A,"Robin Ekelund 1, Shannon Brown 1, Jacqueline Boutin 1, Antoine Hochet 1, Rafael Catany 1",,,
92C37E3B-E821-4D32-870D-15A554611B00,A.08.03 Ocean Salinity,"Dr. Roberto Sabia (ESA), Severine Fougeirol (Totalenergies)","Tong Lee 1, Jacqueline Boutin 1, Fabrice Bonjean 1, Jean-Luc Vergely 1, Jakub Velímský 1",,,
D0B6689A-3D89-4950-93C1-CB477ADCB915,A.08.07 - POSTER - Ocean Health including marine and coastal biodiversity,N/A,"Corentin Subirade 1, Dr Morgan Simpson 1, Eeva Bruun 1, Dr. Andis Dembovskis 1, Yannice Faugere 1, Joost van Dalen 1, Graça Sofia Nunes 1, Karina Alvarez 1, Peter Ian Miller 1, Héloïse Lavigne 1, Ele Vahtmäe 1, Scotia Kaczor 1, Fumenia Alain 1, Hasna BOUAZZATI 1, Dr Antoine Mangin 1, Audrey Minghelli 1, Pierre Gernez 1, Amalia Maria Sacilotto Detoni 1, Simon Oiry 1, 2, Ian-Andreas Rahn 1, Giancarlo Bachi 1, Angus Laurenson 1, Giuliana Profeti 1, Oleg Belyaev Korolev 1, Emanuele Dalsasso 1, Alexis Culot 1, Mar Roca Mora 1, Alexander Hayward 1, Augustin Debly 1, Dr Marine Bretagnon 1, Nikola Geršak 1, Paraskevi Mikeli 1, Chengfa Benjamin Lee 1",,,
32FA8872-FD3C-4E6C-B1D9-2B66E42A6BB3,A.08.07 Ocean Health including marine and coastal biodiversity - PART 1,"Laura Lorenzoni (NASA), Victor Martinez Vicente (Plymouth Marine Laboratory)","Jeremy Werdell 1, Tiit Kutser 1, 2, John Gittings 1, 2",,,
97CF6BE7-42BE-4D51-AA8E-00DC0CB2FE79,A.08.07 Ocean Health including marine and coastal biodiversity - PART 2,"Dr Marie-Helene RIO (ESA/ESRIN), Alina Blume (European Commission)","Lars Nerger 1, Silvia Huber 1, Rasmus Fenger-Nielsen 2, Gyde Krüger 1, Branimir Radun 1, Kerstin Stelzer 1, Maria Laura Zoffoli 1",,,
BE3A0703-D33A-45B4-AE5A-B54B12719460,A.08.12 - POSTER - Advances and applications of sea surface temperature and the Group for High Resolution Sea Surface Temperature,N/A,"Marc Lucas 1, Yueli Chen 1, Andrew Harris 1, 2, Aina Garcia-Espriu 1, 3, 3, Ioanna Karagali 1",,,
7EF92A2F-C2B8-4A52-925C-E0CCC969CBC0,A.08.12 Advances and applications of sea surface temperature and the Group for High Resolution Sea Surface Temperature,Pia Englyst (Danish Meteorological Institute),"2, Tracy Scanlon 1, Emy Alerskans 1, 2, Pia Englyst 1, Virginie Capelle 1",,,
E782EEDC-62FF-4D47-AC9B-BF2755A7F84E,A.08.13 Multiple stressors on Ocean Health and Marine Biodiversity: Lessons Learned and Path Forward,N/A,,"Bror F. Jönsson - Ocean Processes Analysis Laboratory, University of New Hampshire, Yolanda Sagarminaga - AZTI Marine Research, Basque Research and Technology Alliance, Branimir Radun - Oikon Ltd., Institute of Applied Ecology, Laura Zoffoli - Institute of Marine Sciences, National Research Council of Italy",,
B3AC6DBD-2B70-425D-AD0A-82F1E79C2297,A.08.18 DEMO - OVL-NG portals: online web portals for EO data discovery,N/A,,,,
F04A2D11-A598-4F96-92B0-4652E462A8DD,A.09.01 - POSTER - The mountain cryosphere in peril – improved monitoring of snow and ice in complex terrain to address societal challenges in the face of climate change,N/A,"Zacharie Barrou Dumont 1, Karlotta Kilias 1, Riccardo Barella 1, Lukáš Brodský 1, Niels Dedring 1, Samo Rusnák 1, Elena Nafieva 1, Chiara Crippa 1, Ezra Beernaert 1, Marco Mazzolini 1, Esteban Alonso-González 1, Maaike F. M. Weerdesteijn 1",,,
51255D22-B6B9-4FFD-8370-2262A83CDDCA,A.09.01 The mountain cryosphere in peril – improved monitoring of snow and ice in complex terrain to address societal challenges in the face of climate change,"Dr Anna Maria Trofaier (European Space Agency), Thomas Nagler (ENVEO)","Dr. Gabriele Schwaizer 1, Dr. Dagmar Brombierstäudl 1, Leam Howe 1, Kristoffer Aalstad 1, Andreas Dietz 1, 3",,,
